Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,"162,960,131","174,580,140","183,120,147","190,820,153","194,740,156","229,460,184","260,400,209","269,812,782","245,160,098","265,800,106","290,520,116","365,389,567","406,084,197","444,302,221","548,618,790","613,196,873","670,309,253","806,265,764","948,983,309","1,058,297,676","1,237,662,067","1,237,686,961","1,180,094,061","1,223,225,019","1,208,026,080","1,131,349,992","1,183,671,788","1,183,071,363","1,379,923,808","1,590,201,656","1,880,784,192","2,203,536,031","1,799,529,357","2,070,647,127","1,181,801,920","1,397,454,122","2,281,039,098","2,663,238,983","1,750,585,204","1,775,920,040","1,743,506,287","1,716,502,070","3,495,597,587","3,209,167,240","3,476,333,639","3,655,892,942","3,998,020,177","4,432,937,046","5,321,012,192","6,191,127,665","6,959,655,571","8,004,000,737","6,028,487,929","5,518,880,769","6,047,813,437","6,565,382,259",
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,"1,916,216,984","1,901,843,724","2,001,476,553","2,510,093,983","2,674,406,487","2,956,337,736","3,143,518,015","3,188,924,749","3,330,371,627","3,664,552,124","3,864,171,035","4,244,340,366","5,043,268,360","7,662,996,739","9,496,074,263","9,298,801,248","11,050,125,953","13,139,398,433","16,358,376,619","21,213,671,797","24,488,034,455","25,004,556,696","26,804,400,616","30,346,788,049","33,943,505,215","31,200,160,592","27,734,563,526","32,181,696,599","35,271,881,263","38,848,566,521","44,024,177,915","49,142,784,405","59,167,157,498","66,894,448,545","74,477,975,918","88,704,944,179","100,855,000,000","100,005,000,000","72,167,753,771","79,148,947,368","93,789,736,842","92,783,947,368","100,845,000,000","110,202,000,000","124,750,000,000","143,534,000,000","162,691,000,000","193,548,000,000","230,814,000,000","202,258,000,000","255,017,000,000","297,952,000,000","314,443,000,000","323,343,000,000","338,104,000,000","296,218,000,000",
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,"584,478,000,000","604,157,000,000","647,173,000,000","683,354,000,000","734,791,000,000","797,724,000,000","875,493,000,000","926,624,000,000","1,013,410,000,000","1,097,950,000,000","1,163,970,000,000","1,267,250,000,000","1,395,770,000,000","1,560,140,000,000","1,709,550,000,000","1,863,100,000,000","2,084,550,000,000","2,298,010,000,000","2,575,680,000,000","2,875,730,000,000","3,136,970,000,000","3,517,910,000,000","3,659,280,000,000","3,979,570,000,000","4,397,050,000,000","4,712,530,000,000","4,968,770,000,000","5,302,830,000,000","5,761,400,000,000","6,224,250,000,000","6,575,110,000,000","6,786,010,000,000","7,133,370,000,000","7,457,710,000,000","7,888,760,000,000","8,270,120,000,000","8,731,440,000,000","9,264,270,000,000","9,724,110,000,000","10,340,000,000,000","11,030,600,000,000","11,361,900,000,000","11,739,400,000,000","12,407,200,000,000","13,302,600,000,000","14,268,000,000,000","15,176,700,000,000","15,948,500,000,000","16,273,800,000,000","15,795,700,000,000","16,583,500,000,000","17,312,200,000,000","17,985,100,000,000","18,506,200,000,000","19,137,600,000,000","19,503,400,000,000",
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,"2,434,779,478","2,259,233,333","2,128,058,580","2,308,102,954","1,960,596,973","1,615,794,946","1,816,728,871","2,310,417,135","2,506,590,439","2,547,362,838","2,804,357,081","3,012,742,078","3,448,326,858","3,218,475,900","3,636,645,995","3,942,478,206","3,945,340,776","4,102,648,720","3,826,527,631","3,818,954,448","3,908,661,518","3,546,783,708","3,361,251,198","4,931,312,147","6,606,858,786","7,261,333,795","7,978,734,402","8,740,865,600","8,486,721,917","8,876,191,121","11,282,192,605","12,409,629,836","13,016,152,024","12,720,433,346","12,838,336,840","11,546,088,223",
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"159,594,494","164,206,538","180,036,769","215,507,164","263,108,835","358,815,682","413,634,335","505,892,513","542,294,865","637,400,199","816,647,866","798,310,510","837,616,757","846,007,598","1,047,225,130","1,182,457,143","972,563,810","904,619,630","823,832,941","796,018,979","854,823,822","1,201,262,518","1,488,113,532","2,072,735,787","2,185,072,798","2,529,310,104","2,653,781,596","2,923,764,926","3,070,161,471","3,038,727,617","3,628,440,275","3,606,968,434","3,291,489,841","3,158,806,480","3,056,999,988","2,682,347,064",,,,,,,,,,,,,,,,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,"449,526,873","485,785,232","531,736,600","586,294,880","582,816,396","673,383,510","702,296,080","665,586,873","641,214,227","625,867,984","649,916,621","693,573,704","742,779,660","946,385,105","1,026,137,112","1,048,690,932","1,064,517,600","1,291,458,044","1,774,365,588","2,109,277,663","2,508,524,716","2,170,893,418","2,017,612,218","1,803,099,561","1,461,243,327","1,440,581,653","1,904,097,001","2,233,006,102","2,280,356,194","2,179,567,111","2,480,673,305","2,327,986,216","2,344,987,614","1,606,581,744","1,563,207,225","1,880,803,362","1,987,770,899","1,845,599,608","2,076,737,357","2,018,193,703","1,798,374,468","1,945,327,565","2,170,481,509","2,731,416,346","3,052,898,739","3,405,134,832","3,646,728,060","4,291,363,391","5,403,363,917","5,397,121,856","5,718,589,799","6,409,169,890","6,942,209,595","7,667,951,988","8,245,312,137","7,142,951,342",
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,"4,196,174,329","4,467,287,710","4,909,398,975","5,165,590,042","5,552,931,091","5,874,422,512","6,366,792,664","5,203,135,937","5,200,895,982","6,634,187,316","12,545,849,083","9,181,769,912","12,274,416,018","15,162,871,287","24,846,641,318","27,778,934,625","36,308,883,249","36,035,407,725","36,527,862,209","47,259,911,894","64,201,788,123","61,076,493,506","51,397,461,686","35,451,565,749","28,500,815,241","28,873,977,228","20,721,499,308","24,093,203,445","23,272,161,397","24,231,168,859","30,757,075,595","27,392,886,873","29,300,921,681","15,789,003,753","18,086,400,536","28,546,958,641","34,987,951,375","35,822,342,618","32,004,613,750","35,870,792,988","46,385,996,029","44,138,014,092","59,116,868,251","67,655,840,108","87,845,403,978","112,248,000,000","145,430,000,000","166,451,000,000","208,065,000,000","169,481,000,000","369,062,000,000","411,744,000,000","460,954,000,000","514,966,000,000","568,499,000,000","481,066,000,000",
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,"227,223,322","244,144,237","269,283,804","297,324,163","347,119,918","564,290,020","607,140,011","657,140,011","692,859,985","750,000,003","778,569,939","828,569,954","878,570,046","1,092,900,015","1,521,400,012","1,581,599,959","1,836,899,999","2,226,999,874","2,127,699,979","1,567,599,982","2,144,300,006","2,474,700,227","2,454,499,872","2,753,100,058","3,117,599,872","2,683,699,935","2,885,799,994","3,851,200,118","2,630,900,096","1,013,184,756","1,009,455,476","1,488,804,124","1,792,800,000","1,756,454,248","3,863,185,119","4,140,470,000","4,308,351,903","4,389,965,591","4,635,267,225","4,855,717,875","5,107,329,007","5,323,146,566","5,224,213,018","5,322,454,926","5,795,568,205","6,321,335,612","6,786,294,637","7,458,103,362","8,491,388,729","8,380,731,880","8,741,313,140","9,755,619,760","10,438,842,116","10,874,735,111","11,790,221,756","12,692,562,187",
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,"12,276,734,172","13,493,833,740","14,647,057,370","15,891,241,386","18,699,380,731","21,000,586,933","22,867,203,317","25,087,562,181","27,817,605,743","31,503,868,835","37,677,621,538","44,010,160,464","54,008,338,918","70,924,006,306","86,129,928,027","98,970,041,042","107,775,000,000","125,396,000,000","153,870,000,000","177,376,000,000","192,661,000,000","162,039,000,000","156,457,000,000","151,487,000,000","142,076,000,000","142,010,000,000","198,298,000,000","241,919,000,000","258,568,000,000","255,040,000,000","314,268,000,000","323,320,000,000","358,330,000,000","349,038,000,000","374,291,000,000","446,529,000,000","445,705,000,000","412,199,000,000","432,476,000,000","441,975,000,000","412,807,000,000","426,574,000,000","465,369,000,000","571,863,000,000","650,533,000,000","678,534,000,000","726,649,000,000","839,420,000,000","936,228,000,000","857,933,000,000","836,440,000,000","893,702,000,000","828,947,000,000","864,169,000,000","879,319,000,000","752,547,000,000",
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,"5,163,271,598","5,632,460,937","6,066,976,683","6,510,239,503","7,159,202,706","8,058,681,060","8,696,460,205","9,514,496,703","10,159,934,137","11,063,065,083","12,814,123,115","14,583,114,840","17,358,610,850","22,534,253,703","27,145,693,810","32,877,805,200","35,942,270,686","41,508,030,431","46,523,091,010","53,132,244,624","64,439,382,896","63,596,654,761","62,647,195,538","61,627,240,831","62,057,955,033","65,416,879,914","78,693,253,276","94,230,055,659","101,900,000,000","102,634,000,000","119,792,000,000","121,872,000,000","130,838,000,000","120,579,000,000","127,131,000,000","152,027,000,000","163,518,000,000","161,354,000,000","154,165,000,000","162,286,000,000","171,316,000,000","174,003,000,000","195,418,000,000","228,752,000,000","264,357,000,000","308,722,000,000","345,425,000,000","400,884,000,000","461,947,000,000","386,384,000,000","428,525,000,000","498,157,000,000","509,705,000,000","522,746,000,000","500,519,000,000","388,315,000,000",
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,"508,334,417","531,959,565","574,091,104","496,948,970","496,098,775","735,267,086","906,811,949","841,974,030","772,230,300","788,641,965","865,975,309","882,765,472","1,024,098,805","972,103,600","1,217,953,571","1,575,789,285","1,452,789,371","1,382,400,000","1,604,162,508","1,851,250,008","1,945,916,583","2,275,583,317","2,395,425,210","2,447,174,839","2,581,215,830","2,619,913,976","2,850,780,937","2,957,252,079","3,487,009,700","3,525,228,046","3,627,559,252","3,921,476,085","3,401,211,581","3,660,041,667","4,066,775,510","4,401,104,418","4,521,580,381","4,918,691,917","4,856,255,044","5,033,642,384","5,494,252,208","6,007,061,224","6,050,875,807","6,330,476,435","7,273,933,993","8,130,258,976","9,043,715,356","10,325,618,017","12,545,438,605","12,854,985,464","16,002,656,434","18,913,574,371","18,851,513,891","19,271,168,018","19,769,642,123","20,880,545,907",
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,"5,485,854,792","5,670,064,168","6,077,496,268","6,638,937,283","7,274,144,351","5,654,463,586","5,863,733,231","5,961,418,094","5,180,597,621","5,761,588,762",,"7,912,290,825","9,567,331,065","12,802,281,898","13,939,602,868","12,861,983,284","13,604,832,424","15,445,837,859","18,529,473,244","20,730,241,410","23,245,512,449","24,417,617,184","24,164,603,059","24,308,622,503","21,665,456,808","24,680,306,905","30,605,196,451","40,376,973,073","45,176,167,472","43,919,630,704","45,495,727,007","42,745,329,732","41,649,298,171","46,775,067,751","55,315,342,817","63,918,703,507","70,140,835,299","66,074,513,018","56,226,643,508","58,761,222,689","52,623,281,957","53,872,425,917","66,628,222,189","88,250,885,550","103,905,000,000","114,719,000,000","111,607,000,000","137,315,000,000","133,279,000,000","121,337,000,000","146,585,000,000","168,463,000,000","176,617,000,000","190,691,000,000","200,142,000,000","173,754,000,000",
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,"1,071,600,000,000","1,126,360,000,000","1,216,060,000,000","1,310,050,000,000","1,431,690,000,000","1,554,600,000,000","1,706,820,000,000","1,831,360,000,000","1,984,640,000,000","2,178,120,000,000","2,386,920,000,000","2,643,160,000,000","3,066,270,000,000","3,703,450,000,000","4,150,980,000,000","4,652,220,000,000","5,042,910,000,000","5,684,970,000,000","6,825,110,000,000","7,885,150,000,000","8,751,940,000,000","8,909,020,000,000","8,774,850,000,000","9,065,330,000,000","9,481,090,000,000","10,000,700,000,000","12,118,700,000,000","14,025,600,000,000","15,821,800,000,000","16,577,300,000,000","18,683,000,000,000","19,760,200,000,000","21,243,500,000,000","21,552,900,000,000","23,009,000,000,000","25,209,700,000,000","25,417,300,000,000","25,057,700,000,000","25,286,600,000,000","26,573,300,000,000","27,121,600,000,000","26,886,000,000,000","28,071,400,000,000","31,459,700,000,000","35,017,800,000,000","36,999,100,000,000","39,025,800,000,000","42,693,100,000,000","45,177,900,000,000","42,271,000,000,000","44,314,900,000,000","47,580,900,000,000","47,454,300,000,000","47,948,500,000,000","48,795,900,000,000","45,865,000,000,000",
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"63,279,972","67,759,970","107,151,837","188,879,842","239,999,800","256,319,786","301,014,925","366,883,549","483,066,990","1,645,917,750","2,096,699,155","2,560,219,993","2,741,169,904","2,740,301,345","3,733,352,574","5,981,760,181","7,259,120,033","7,554,719,334","7,932,541,563","8,821,443,265","10,005,645,456","7,324,167,394","7,811,183,158","8,386,215,932","9,372,171,727","11,685,045,608","11,341,482,445","12,452,275,683","12,493,107,932","12,918,855,657","13,802,600,780","15,277,763,329","15,837,451,235","14,085,373,212","15,710,148,244","19,507,412,224","19,452,015,605","20,142,782,835","21,633,810,143","24,763,589,077","31,081,924,577","37,215,864,759","42,085,305,592","60,905,331,599","48,388,296,489","58,641,352,406","67,937,581,274","76,341,482,445","78,182,574,772","81,796,618,986","70,254,876,463",
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,"13,356,277,307","16,602,997,116","18,699,923,073","20,632,149,763","26,785,961,530","37,184,441,608","37,387,303,650","35,339,682,837","33,366,185,281","33,610,778,352","31,942,533,162","32,311,760,344","38,353,680,805","43,096,335,138","45,130,587,825","53,986,815,850","55,553,660,107","60,592,688,372","57,623,009,600","60,349,153,066","69,416,033,107","73,245,307,288","75,969,321,099","74,369,117,128","79,925,919,932","90,268,341,494","89,693,165,619","96,746,065,026","120,099,000,000","148,765,000,000","180,397,000,000","211,132,000,000","257,906,000,000","314,948,000,000","268,642,000,000","312,831,000,000","391,014,000,000","409,632,000,000","426,362,000,000","440,528,000,000","368,046,000,000",
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,"3,707,055,836","4,054,599,110","4,233,095,515","4,540,529,025","5,130,407,637","5,884,711,992","6,466,610,638","7,403,821,772","8,090,088,413","8,632,927,105","10,027,088,673","10,602,058,003","9,309,109,507","6,324,884,157","8,773,030,762","11,340,000,679","13,338,485,494","15,126,060,229","17,820,101,313","19,707,980,062","23,689,697,680","28,100,606,598","30,725,972,231","28,691,890,864","31,151,825,047","31,144,920,868","31,899,072,714","33,351,526,336","38,472,741,069","40,171,021,121","40,010,425,585","45,451,960,732","48,635,176,853","51,478,304,860","51,894,781,282","60,636,022,423","63,320,122,807","62,433,300,338","62,191,955,814","62,973,855,719","73,952,374,970","72,309,738,921","72,306,820,396","83,244,801,093","97,977,766,198","109,502,000,000","137,264,000,000","152,386,000,000","170,078,000,000","168,153,000,000","177,407,000,000","213,755,000,000","224,646,000,000","231,150,000,000","243,383,000,000","269,971,000,000",
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,"440,255,900","490,973,200","534,490,500","592,407,800","636,136,900","698,712,900","761,289,000","847,794,300","912,064,400","1,001,005,000","1,076,075,100","1,214,144,800","1,334,108,700","1,525,966,200","1,743,976,500","1,953,304,500","2,074,539,000","2,199,585,300","2,607,864,900","2,984,909,200","4,034,408,100","4,566,357,500","5,044,942,500","5,179,623,900","5,406,634,200","5,719,726,200","5,943,877,600","5,969,924,500","5,161,200,500","5,174,965,100","5,625,703,300","6,185,923,000","7,032,023,200","7,679,277,700","8,188,780,100","8,371,108,300","9,870,392,300","10,677,104,500","11,575,510,300","12,130,118,300","12,303,975,900","12,501,974,600","12,994,218,400","13,693,884,200","15,013,275,300","16,374,277,900","18,144,936,600","20,958,000,000","24,522,200,000","26,593,500,000","28,917,200,000","34,373,820,500","39,954,761,200","44,856,189,500","49,165,773,100","52,132,289,700",
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,"2,503,708,501","2,822,764,382","3,199,617,471","3,505,470,788","4,241,381,119","5,026,099,956","5,947,054,339","6,029,751,897","5,583,979,280","6,250,645,607","7,235,141,852","8,069,766,829","8,945,736,420","10,702,842,298","13,490,954,944","16,413,418,809","15,519,319,139","14,230,997,983","12,162,093,075","15,542,640,785","17,655,611,231","21,074,067,087","21,216,509,116","16,885,668,786","17,132,968,269","16,110,000,407","14,840,000,375","20,153,333,842","15,029,999,286","21,902,935,996","25,710,059,622","33,752,717,959","35,180,917,546","34,225,818,611","43,691,936,851","51,990,003,413","53,975,714,094","56,833,961,486","54,534,476,412","49,332,889,437","50,980,861,887","51,592,365,725","54,436,633,340","59,030,590,739","66,695,121,800","74,947,898,080","87,862,091,339","102,171,000,000","121,572,000,000","121,192,000,000","148,522,000,000","170,575,000,000","192,703,000,000","202,029,000,000","202,855,000,000","192,084,000,000",
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,"6,684,685,517","7,257,047,668","4,399,815,073","4,875,248,020","5,271,360,642","5,784,398,850","6,371,486,693","6,809,047,600","7,591,602,924","8,408,265,264","6,687,223,656","7,408,296,134","8,017,418,383","10,082,910,551","13,781,190,370","14,893,969,269","17,097,658,630","19,648,040,091","22,706,283,655","27,502,354,651","32,450,398,740","35,646,642,136","37,140,164,100","33,212,130,823","31,408,478,618","30,734,266,462","29,868,363,901","33,195,974,365","37,885,485,203","42,575,217,415","44,311,595,230","45,417,561,302","52,976,344,929","54,368,083,953","64,084,460,124","74,119,987,245","82,848,140,618","82,344,260,571","72,207,025,219","82,995,147,090","81,026,297,144","76,262,072,022","81,357,602,950","83,908,206,456","91,371,239,765","103,072,000,000","122,211,000,000","149,360,000,000","174,195,000,000","168,335,000,000","199,591,000,000","224,143,000,000","250,092,000,000","271,927,000,000","284,777,000,000","291,965,000,000",
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76,888,000","83,855,000","82,451,000","75,907,000","83,527,000","95,237,000","108,203,000","113,213,000","117,320,000","113,485,000","149,300,000","160,000,000","163,500,000","159,900,000","175,300,000","193,300,000","194,700,000","196,000,000","198,100,000","186,400,000","183,800,000","199,900,000","214,200,000","228,700,000","250,900,000","287,400,000",
